Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2990,47,Male,Blouse,Clothing,71,Maryland,M,Blue,Summer,3.5,Yes,2-Day Shipping,No,No,22,Venmo,Annually
2991,49,Male,Wallet,Footwear,59,Oregon,M,Black,Spring,4.7,No,2-Day Shipping,Yes,Yes,7,PayPal,Fortnightly
2992,25,Female,Jacket,Clothing,84,Kansas,XL,Blue,Spring,3.4,No,Express,Yes,Yes,12,Apple Pay,Quarterly
2993,27,Female,Watch,Clothing,61,New Mexico,L,Coral,Spring,3.9,No,Free Shipping,No,No,11,Credit Card,Bi-Weekly
2994,55,Male,T-Shirt,Clothing,87,New Hampshire,M,Mint,Fall,3.8,No,2-Day Shipping,No,No,22,Credit Card,Bi-Weekly
2995,64,Male,Coat,Clothing,51,Colorado,M,Turquoise,Summer,3.5,No,Free Shipping,No,No,29,Credit Card,Weekly
2996,49,Male,Watch,Clothing,29,New Hampshire,L,Gold,Winter,4.1,No,Express,No,No,27,Credit Card,Fortnightly
2997,65,Male,Sunglasses,Clothing,88,New York,XL,Blue,Fall,3.7,No,Standard,No,No,47,Venmo,Weekly
2998,45,Female,Shorts,Clothing,28,Florida,M,Navy,Spring,2.6,Yes,Ground,Yes,Yes,20,Cash,Annually
2999,34,Male,Sunglasses,Clothing,88,Oregon,S,Green,Spring,4.5,No,Ground,Yes,Yes,14,PayPal,Every 3 Months
3000,48,Female,Watch,Accessories,80,Minnesota,XL,Burgundy,Winter,2.8,No,Ground,No,No,7,Apple Pay,Weekly
3001,25,Male,Belt,Clothing,30,Kansas,M,Gray,Winter,3.7,No,2-Day Shipping,Yes,Yes,15,Apple Pay,Fortnightly
3002,57,Male,Handbag,Clothing,87,Louisiana,S,Red,Fall,3.9,No,Free Shipping,No,No,46,PayPal,Fortnightly
3003,42,Female,Dress,Footwear,93,Maine,M,Yellow,Spring,4.3,Yes,Standard,Yes,Yes,28,PayPal,Fortnightly
3004,26,Male,Wallet,Accessories,27,Utah,XL,Gray,Winter,3.5,No,Express,No,No,43,Venmo,Bi-Weekly
3005,19,Male,Boots,Footwear,68,Alaska,L,Gray,Fall,4.3,No,Next Day Air,No,No,10,Venmo,Annually
3006,32,Male,Wallet,Clothing,43,Georgia,L,Teal,Winter,2.8,No,Ground,Yes,Yes,3,Debit Card,Monthly
3007,67,Male,Handbag,Footwear,52,Idaho,XL,Brown,Spring,4.1,Yes,2-Day Shipping,No,No,12,Venmo,Annually
3008,20,Female,Sneakers,Outerwear,38,Virginia,M,Silver,Spring,4.6,No,2-Day Shipping,Yes,Yes,13,Credit Card,Fortnightly
3009,66,Male,Coat,Outerwear,21,Louisiana,XL,Mint,Spring,4.7,No,Free Shipping,No,No,39,Cash,Annually
3010,53,Female,Jeans,Footwear,74,Maine,S,Blue,Spring,3.9,No,Express,No,No,44,PayPal,Every 3 Months
3011,21,Male,Blouse,Accessories,30,Pennsylvania,M,Brown,Summer,,No,Ground,Yes,Yes,34,Venmo,Quarterly
3012,31,Male,Sunglasses,Accessories,36,Oregon,XL,Gray,Summer,2.9,No,Express,Yes,Yes,1,Cash,Every 3 Months
3013,58,Female,Shorts,Footwear,61,Nebraska,L,Lavender,Summer,3.4,Yes,2-Day Shipping,No,No,38,Credit Card,Every 3 Months
3014,58,Male,Boots,Clothing,80,West Virginia,XL,Black,Fall,3.8,No,2-Day Shipping,No,No,25,Venmo,Quarterly
3015,42,Male,T-Shirt,Footwear,22,Indiana,M,Charcoal,Fall,3.0,Yes,Ground,No,No,19,Venmo,Monthly
3016,67,Male,Shorts,Outerwear,54,Vermont,XL,Orange,Winter,4.9,No,Ground,Yes,Yes,25,Cash,Every 3 Months
3017,27,Male,Loafers,Clothing,85,North Dakota,L,Turquoise,Winter,4.7,No,Free Shipping,Yes,Yes,6,Apple Pay,Annually
3018,38,Male,Watch,Accessories,20,Alaska,S,Orange,Fall,2.6,Yes,Free Shipping,Yes,Yes,45,Apple Pay,Every 3 Months
3019,53,Male,Blouse,Clothing,26,Utah,XL,Blue,Winter,3.9,No,Next Day Air,Yes,Yes,4,Credit Card,Every 3 Months
3020,29,Male,Backpack,Footwear,39,North Carolina,XL,Burgundy,Fall,4.5,No,Standard,No,No,26,Venmo,Bi-Weekly
3021,44,Male,Sweater,Accessories,62,Maine,S,Brown,Summer,3.1,Yes,Free Shipping,No,No,26,Cash,Every 3 Months
3022,57,Female,Jacket,Clothing,25,Nebraska,XL,Yellow,Fall,3.8,Yes,Standard,Yes,Yes,26,Credit Card,Annually
3023,19,Male,T-Shirt,Footwear,74,West Virginia,L,Gold,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,14,Venmo,Quarterly
3024,30,Female,Scarf,Clothing,40,New Jersey,S,Coral,Winter,3.0,Yes,Next Day Air,No,No,32,Apple Pay,Fortnightly
3025,70,Male,Jacket,Clothing,70,Connecticut,L,Turquoise,Winter,4.0,No,Next Day Air,Yes,Yes,48,Venmo,Weekly
3026,49,Male,Wallet,Clothing,65,Nebraska,L,Coral,Fall,5.0,No,Next Day Air,Yes,Yes,28,PayPal,Fortnightly
3027,48,Female,Handbag,Clothing,54,Massachusetts,L,Lavender,Spring,3.4,Yes,Express,Yes,Yes,2,Debit Card,Monthly
3028,33,Male,Shorts,Clothing,27,Connecticut,M,Brown,Winter,3.9,Yes,Ground,No,No,41,Credit Card,Weekly
3029,49,Female,Sandals,Accessories,87,West Virginia,S,Red,Fall,3.3,No,Ground,No,No,45,Cash,Fortnightly
3030,49,Male,Watch,Accessories,35,Missouri,M,Orange,Winter,4.7,No,2-Day Shipping,Yes,Yes,21,PayPal,Annually
3031,51,Male,Handbag,Clothing,86,Pennsylvania,M,Red,Spring,4.7,No,Express,Yes,Yes,46,Venmo,Bi-Weekly
3032,28,Male,Scarf,Outerwear,90,Louisiana,XL,Mint,Winter,2.9,No,Express,Yes,Yes,14,Cash,Every 3 Months
3033,27,Male,Handbag,Clothing,83,North Carolina,S,Burgundy,Fall,4.7,No,Next Day Air,Yes,Yes,37,PayPal,Annually
3034,32,Female,Hat,Clothing,21,North Carolina,XL,Red,Fall,2.9,No,Express,No,No,2,PayPal,Quarterly
3035,34,Male,Heels,Clothing,20,New York,M,Olive,Spring,2.7,No,2-Day Shipping,No,No,5,Apple Pay,Annually
3036,57,Female,Sandals,Accessories,77,Missouri,XL,Peach,Fall,4.1,No,2-Day Shipping,No,No,38,Apple Pay,Annually
3037,35,Female,Gloves,Accessories,20,Indiana,L,Peach,Spring,3.5,No,Express,Yes,Yes,2,Debit Card,Monthly
3038,26,Male,T-Shirt,Clothing,26,Pennsylvania,M,Navy,Fall,3.8,No,Ground,No,No,1,Apple Pay,Every 3 Months
3039,42,Male,Belt,Clothing,88,Pennsylvania,L,White,Fall,4.1,No,2-Day Shipping,Yes,Yes,48,PayPal,Bi-Weekly
3040,57,Female,Sweater,Clothing,37,Arkansas,S,Yellow,Winter,2.6,No,Ground,Yes,Yes,22,Credit Card,Weekly
3041,31,Female,Jacket,Footwear,51,Utah,XL,Blue,Winter,3.2,No,Standard,Yes,Yes,41,Debit Card,Fortnightly
3042,42,Male,Boots,Footwear,64,Louisiana,M,White,Spring,3.7,No,Express,Yes,Yes,25,Debit Card,Fortnightly
3043,67,Male,Jeans,Clothing,52,Georgia,S,Green,Winter,3.2,No,Next Day Air,No,No,46,Venmo,Monthly
3044,39,Male,Heels,Outerwear,93,Ohio,L,Pink,Summer,2.6,No,Next Day Air,Yes,Yes,30,Venmo,Weekly
3045,69,Female,Blouse,Clothing,92,Ohio,XL,Peach,Spring,2.7,Yes,2-Day Shipping,No,No,9,Credit Card,Every 3 Months
3046,47,Male,Jeans,Accessories,68,South Carolina,XL,Green,Summer,4.5,Yes,2-Day Shipping,No,No,37,Cash,Annually
3047,37,Female,Backpack,Footwear,52,Minnesota,M,Brown,Spring,4.8,Yes,Next Day Air,No,No,47,Apple Pay,Bi-Weekly
3048,38,Male,T-Shirt,Clothing,90,Missouri,XL,Maroon,Summer,2.9,No,Standard,No,No,10,Apple Pay,Every 3 Months
3049,61,Male,Heels,Outerwear,87,Alabama,XL,Olive,Winter,3.1,No,Next Day Air,Yes,Yes,15,Credit Card,Monthly
3050,49,Male,Belt,Outerwear,47,Louisiana,L,Beige,Winter,4.1,No,Express,No,No,49,Debit Card,Annually
3051,68,Male,Coat,Clothing,72,Iowa,L,Navy,Fall,4.9,No,Next Day Air,Yes,Yes,3,Venmo,Fortnightly
3052,63,Male,Scarf,Clothing,63,Missouri,L,Maroon,Summer,3.2,No,Free Shipping,No,No,8,Credit Card,Monthly
3053,66,Male,Heels,Accessories,99,New York,S,Lavender,Fall,4.6,Yes,Standard,Yes,Yes,25,Venmo,Bi-Weekly
3054,38,Male,Wallet,Clothing,74,Maryland,S,Green,Spring,3.8,No,Standard,No,No,36,Credit Card,Monthly
3055,52,Male,Gloves,Clothing,29,Kentucky,XL,Navy,Summer,4.9,No,Next Day Air,No,No,43,Apple Pay,Monthly
3056,49,Male,Jacket,Footwear,33,Hawaii,S,Charcoal,Fall,2.8,No,Free Shipping,No,No,46,Credit Card,Every 3 Months
3057,47,Female,Backpack,Outerwear,55,Illinois,M,Navy,Spring,4.9,Yes,Express,Yes,Yes,50,PayPal,Fortnightly
3058,56,Male,Gloves,Outerwear,53,Missouri,L,Maroon,Summer,3.6,No,Next Day Air,No,No,21,Credit Card,Bi-Weekly
3059,66,Male,Shorts,Accessories,37,Maryland,S,Pink,Fall,4.9,No,Express,Yes,Yes,34,Venmo,Fortnightly
3060,29,Male,Shirt,Footwear,35,Missouri,XL,Purple,Summer,3.6,Yes,Free Shipping,Yes,Yes,27,Credit Card,Quarterly
3061,58,Female,Belt,Clothing,56,Tennessee,L,Charcoal,Summer,3.8,No,Next Day Air,No,No,9,Cash,Bi-Weekly
3062,64,Male,Sunglasses,Footwear,60,Vermont,S,Black,Fall,4.5,No,Next Day Air,No,No,10,Apple Pay,Fortnightly
3063,35,Female,Jeans,Outerwear,44,Wisconsin,L,Gray,Winter,4.3,No,Express,Yes,Yes,27,Apple Pay,Bi-Weekly
3064,38,Female,Watch,Clothing,27,New Mexico,S,White,Winter,4.0,No,Next Day Air,No,No,25,PayPal,Fortnightly
3065,30,Male,Sunglasses,Clothing,37,Alabama,XL,Silver,Fall,3.5,No,Free Shipping,Yes,Yes,13,Credit Card,Annually
3066,38,Male,Sunglasses,Clothing,87,Kansas,S,Black,Spring,4.5,Yes,Next Day Air,No,No,4,Cash,Fortnightly
3067,25,Male,Wallet,Footwear,67,West Virginia,S,Purple,Fall,4.9,No,2-Day Shipping,Yes,Yes,16,Venmo,Bi-Weekly
3068,63,Male,Wallet,Accessories,89,Nevada,S,Black,Fall,2.5,Yes,Free Shipping,Yes,Yes,12,Cash,Weekly
3069,57,Male,Sweater,Footwear,86,Massachusetts,L,Turquoise,Summer,4.0,No,Standard,Yes,Yes,25,Apple Pay,Annually
3070,63,Female,Boots,Accessories,37,New Jersey,S,Coral,Winter,4.7,No,Express,No,No,48,PayPal,Bi-Weekly
3071,24,Male,Belt,Clothing,37,Arizona,S,Orange,Winter,4.1,Yes,Ground,Yes,Yes,49,Venmo,Bi-Weekly
3072,40,Female,Heels,Accessories,75,North Dakota,S,Turquoise,Winter,4.5,No,Ground,Yes,Yes,16,Credit Card,Bi-Weekly
3073,61,Male,Shorts,Outerwear,42,Colorado,L,Olive,Winter,4.7,Yes,Free Shipping,No,No,39,Credit Card,Quarterly
3074,49,Female,Jeans,Clothing,54,Texas,XL,Peach,Fall,4.4,No,Ground,Yes,Yes,2,Cash,Weekly
3075,28,Male,Shorts,Accessories,25,New Hampshire,XL,Teal,Summer,4.3,No,Standard,No,No,9,Credit Card,Quarterly
3076,39,Male,Shorts,Clothing,45,Arizona,XL,Mint,Winter,4.9,No,Standard,Yes,Yes,44,Venmo,Monthly
3077,39,Male,Shorts,Accessories,80,North Carolina,S,Lavender,Winter,4.7,No,Free Shipping,Yes,Yes,13,Apple Pay,Every 3 Months
3078,60,Female,Jeans,Accessories,34,Hawaii,L,Purple,Summer,4.5,Yes,Standard,No,No,14,Venmo,Monthly
3079,42,Male,Jeans,Outerwear,51,Vermont,XL,Black,Fall,2.7,No,Standard,No,No,12,Credit Card,Monthly
3080,39,Male,Scarf,Footwear,31,California,XL,Gold,Fall,3.1,No,Ground,Yes,Yes,35,Cash,Every 3 Months
3081,45,Male,Tie,Clothing,24,Wyoming,XL,Charcoal,Fall,3.9,No,2-Day Shipping,No,No,22,Credit Card,Fortnightly
3082,46,Male,Sunglasses,Footwear,83,New York,M,Olive,Winter,4.3,No,Next Day Air,Yes,Yes,21,Apple Pay,Every 3 Months
3083,30,Male,Scarf,Clothing,90,Washington,L,Beige,Winter,3.3,No,Ground,Yes,Yes,48,Debit Card,Fortnightly
3084,35,Male,Shirt,Outerwear,46,Louisiana,M,Brown,Winter,2.7,No,Ground,No,No,50,Credit Card,Annually
3085,19,Male,Blouse,Outerwear,98,Washington,S,Olive,Fall,3.3,Yes,2-Day Shipping,No,No,3,PayPal,Weekly
3086,46,Male,Handbag,Accessories,64,Maryland,XL,Maroon,Winter,4.4,No,Next Day Air,No,No,22,Credit Card,Every 3 Months
3087,38,Male,Dress,Clothing,54,Rhode Island,S,Maroon,Spring,4.7,No,Standard,Yes,Yes,9,Apple Pay,Weekly
3088,32,Male,Watch,Outerwear,45,Wisconsin,L,Mint,Summer,4.8,No,Next Day Air,No,No,47,Debit Card,Bi-Weekly
3089,69,Female,Dress,Accessories,42,South Carolina,S,Blue,Spring,3.4,Yes,2-Day Shipping,No,No,40,PayPal,Monthly
3090,44,Male,Jacket,Outerwear,32,Nevada,S,Orange,Spring,3.4,No,Express,Yes,Yes,42,Cash,Monthly
3091,67,Male,Backpack,Clothing,22,Illinois,XL,Olive,Winter,3.5,No,Express,No,No,3,PayPal,Bi-Weekly
3092,48,Male,Dress,Clothing,48,Montana,L,Pink,Summer,3.4,No,Next Day Air,No,No,31,Venmo,Fortnightly
3093,32,Female,Gloves,Clothing,85,Kansas,S,Beige,Spring,4.2,No,Express,No,No,37,Apple Pay,Quarterly
3094,68,Female,Wallet,Footwear,83,Missouri,M,Red,Fall,3.4,No,Free Shipping,No,No,6,Debit Card,Bi-Weekly
3095,40,Female,Sandals,Footwear,47,Georgia,XL,Silver,Fall,2.6,No,Express,No,No,14,Venmo,Every 3 Months
3096,41,Male,Handbag,Accessories,55,New Hampshire,M,Gold,Fall,3.6,No,Next Day Air,No,No,19,Venmo,Weekly
3097,61,Male,Sandals,Clothing,25,Virginia,XL,Burgundy,Fall,3.1,No,Standard,No,No,18,PayPal,Weekly
3098,30,Male,Hat,Clothing,30,Pennsylvania,S,Silver,Summer,2.6,Yes,2-Day Shipping,No,No,7,PayPal,Quarterly
3099,39,Male,T-Shirt,Footwear,57,Maryland,XL,Burgundy,Fall,3.7,No,Express,Yes,Yes,36,Venmo,Weekly
3100,60,Male,Jacket,Outerwear,53,Montana,S,Maroon,Summer,3.0,Yes,Next Day Air,Yes,Yes,29,Apple Pay,Weekly
3101,54,Female,Sandals,Accessories,100,New York,M,Charcoal,Summer,3.6,No,2-Day Shipping,No,No,3,Cash,Every 3 Months
3102,50,Female,Scarf,Outerwear,86,Rhode Island,S,White,Summer,3.2,Yes,Free Shipping,No,No,13,Credit Card,Fortnightly
3103,20,Female,Shorts,Clothing,65,Pennsylvania,XL,Purple,Summer,4.0,No,Standard,No,No,36,Credit Card,Weekly
3104,36,Male,Handbag,Footwear,48,Wisconsin,XL,Beige,Winter,5.0,No,Ground,No,No,41,Debit Card,Monthly
3105,40,Female,Skirt,Accessories,79,Mississippi,XL,Turquoise,Spring,3.9,Yes,2-Day Shipping,No,No,25,PayPal,Monthly
3106,46,Male,Jacket,Footwear,73,New Mexico,M,Turquoise,Winter,4.1,No,Ground,Yes,Yes,28,Credit Card,Annually
3107,47,Male,Scarf,Clothing,88,South Carolina,L,Peach,Spring,4.8,No,2-Day Shipping,No,No,38,Cash,Fortnightly
3108,56,Female,Belt,Clothing,93,Idaho,M,Yellow,Winter,3.4,No,Next Day Air,No,No,11,Debit Card,Fortnightly
3109,61,Male,Loafers,Clothing,93,Oklahoma,S,Mint,Fall,2.9,Yes,Free Shipping,Yes,Yes,41,Apple Pay,Monthly
3110,64,Male,Sneakers,Outerwear,28,Georgia,S,Teal,Summer,3.2,No,Express,Yes,Yes,9,PayPal,Fortnightly
3111,42,Male,Jacket,Clothing,96,Colorado,M,Burgundy,Fall,3.5,No,Free Shipping,Yes,Yes,22,Credit Card,Every 3 Months
3112,54,Female,T-Shirt,Clothing,29,Connecticut,M,Gray,Fall,4.1,No,Standard,No,No,21,Venmo,Fortnightly
3113,64,Female,Skirt,Clothing,94,New Mexico,S,Coral,Fall,2.5,Yes,Ground,No,No,19,Cash,Annually
3114,25,Male,Shirt,Footwear,87,Nebraska,S,White,Winter,4.6,No,Express,No,No,33,Cash,Quarterly
3115,59,Female,Handbag,Clothing,77,Delaware,S,Peach,Fall,2.7,Yes,Ground,No,No,4,PayPal,Bi-Weekly
3116,33,Male,T-Shirt,Footwear,71,Arizona,L,Olive,Summer,4.8,No,Free Shipping,No,No,33,Apple Pay,Weekly
3117,25,Male,Hat,Clothing,53,South Carolina,L,Teal,Summer,4.9,No,Standard,Yes,Yes,45,Cash,Annually
3118,18,Female,Wallet,Clothing,54,Washington,M,Gold,Spring,5.0,No,2-Day Shipping,Yes,Yes,16,PayPal,Every 3 Months
3119,61,Female,Watch,Footwear,52,Massachusetts,M,Yellow,Winter,4.5,No,2-Day Shipping,No,No,44,Cash,Quarterly
3120,22,Female,Skirt,Clothing,91,Alabama,L,Silver,Summer,2.9,No,Ground,No,No,1,Credit Card,Weekly
3121,20,Male,Boots,Clothing,51,Vermont,XL,Blue,Summer,4.3,No,Ground,Yes,Yes,15,Apple Pay,Monthly
3122,18,Male,Blouse,Clothing,74,Wyoming,L,Olive,Winter,3.0,No,2-Day Shipping,No,No,22,PayPal,Quarterly
3123,21,Male,Sweater,Accessories,27,Iowa,M,Mint,Fall,4.7,No,Ground,Yes,Yes,32,Cash,Weekly
3124,57,Female,Boots,Footwear,65,Connecticut,L,Maroon,Summer,3.3,No,2-Day Shipping,Yes,Yes,37,Credit Card,Annually
3125,52,Male,Wallet,Clothing,33,Iowa,XL,Silver,Fall,3.3,No,Ground,Yes,Yes,23,Apple Pay,Weekly
3126,49,Female,Skirt,Clothing,27,Missouri,M,Black,Summer,4.8,Yes,Express,Yes,Yes,33,Credit Card,Fortnightly
3127,59,Male,Jacket,Accessories,90,Arizona,S,Teal,Spring,2.5,No,Ground,No,No,49,Credit Card,Bi-Weekly
3128,51,Male,Handbag,Footwear,96,New Jersey,M,Green,Fall,3.0,No,2-Day Shipping,Yes,Yes,40,Apple Pay,Weekly
3129,60,Male,Hat,Clothing,73,Indiana,L,Lavender,Summer,3.6,Yes,Express,No,No,22,PayPal,Monthly
3130,42,Male,Jacket,Outerwear,40,Arkansas,L,Blue,Winter,4.3,No,Express,No,No,40,PayPal,Annually
3131,27,Male,Coat,Outerwear,94,Oklahoma,XL,Gold,Winter,4.1,Yes,Free Shipping,No,No,47,Cash,Every 3 Months
3132,38,Female,Sunglasses,Outerwear,33,Arizona,L,Yellow,Winter,4.2,No,2-Day Shipping,No,No,12,Apple Pay,Quarterly
3133,63,Male,Hat,Footwear,94,California,XL,Blue,Summer,4.7,No,Next Day Air,No,No,48,Apple Pay,Weekly
3134,56,Male,Sneakers,Clothing,21,Missouri,M,White,Fall,2.8,No,Ground,No,No,18,Apple Pay,Annually
3135,44,Male,Sandals,Clothing,80,New Mexico,L,Orange,Spring,3.8,No,2-Day Shipping,No,No,32,Venmo,Monthly
3136,44,Male,T-Shirt,Accessories,36,Hawaii,M,Teal,Spring,4.3,No,Next Day Air,Yes,Yes,3,Venmo,Every 3 Months
3137,19,Male,Boots,Footwear,97,Delaware,S,Olive,Summer,4.1,No,2-Day Shipping,Yes,Yes,36,Debit Card,Bi-Weekly
3138,58,Male,Sandals,Clothing,67,Montana,S,Pink,Summer,3.6,Yes,Express,No,No,47,Venmo,Quarterly
3139,65,Male,Gloves,Accessories,27,Alaska,XL,Charcoal,Summer,2.5,No,2-Day Shipping,No,No,46,Apple Pay,Every 3 Months
3140,30,Male,T-Shirt,Accessories,75,Nevada,L,Gold,Fall,2.7,No,2-Day Shipping,No,No,1,Venmo,Weekly
3141,26,Male,Scarf,Accessories,36,West Virginia,M,Navy,Winter,2.8,No,2-Day Shipping,Yes,Yes,25,Cash,Monthly
3142,69,Male,Sunglasses,Accessories,88,Georgia,M,Blue,Fall,3.4,Yes,2-Day Shipping,Yes,Yes,20,PayPal,Fortnightly
3143,53,Male,Shirt,Accessories,31,Wyoming,L,Gray,Fall,2.8,No,Free Shipping,No,No,17,Venmo,Annually
3144,39,Male,Wallet,Clothing,57,Rhode Island,M,Yellow,Summer,3.6,No,Ground,No,No,49,Debit Card,Annually
3145,59,Male,Shorts,Outerwear,37,Oregon,L,Blue,Spring,2.9,Yes,Free Shipping,Yes,Yes,22,Cash,Weekly
3146,43,Female,Shorts,Outerwear,45,Rhode Island,L,Green,Fall,4.4,Yes,Express,No,No,50,Credit Card,Monthly
3147,29,Female,Sandals,Clothing,56,Massachusetts,S,Maroon,Spring,4.7,No,Express,No,No,33,Credit Card,Quarterly
3148,34,Female,Jeans,Clothing,89,Nevada,L,Blue,Summer,3.5,Yes,Next Day Air,Yes,Yes,26,Debit Card,Quarterly
3149,31,Male,Dress,Accessories,60,Pennsylvania,M,Teal,Fall,3.8,No,Express,Yes,Yes,27,PayPal,Quarterly
3150,31,Female,Belt,Clothing,98,North Carolina,L,Mint,Winter,4.9,Yes,Free Shipping,No,No,34,Apple Pay,Quarterly
3151,51,Female,Sweater,Accessories,61,Hawaii,S,Gray,Winter,,No,Express,No,No,23,Credit Card,Weekly
3152,70,Female,Sunglasses,Clothing,95,Vermont,S,Gray,Fall,5.0,Yes,Next Day Air,Yes,Yes,16,PayPal,Weekly
3153,37,Male,Skirt,Clothing,60,Utah,XL,Coral,Winter,2.9,Yes,Next Day Air,No,No,14,Venmo,Every 3 Months
3154,28,Male,Boots,Footwear,66,Alabama,M,Orange,Fall,4.7,No,Free Shipping,Yes,Yes,50,Venmo,Annually
3155,33,Female,Jacket,Clothing,33,Washington,L,Lavender,Winter,3.7,No,Express,No,No,41,Venmo,Every 3 Months
3156,68,Male,T-Shirt,Footwear,20,North Carolina,M,Burgundy,Summer,2.6,No,Ground,No,No,14,Credit Card,Monthly
3157,48,Male,Skirt,Footwear,36,Arizona,M,Gray,Winter,4.9,No,Next Day Air,No,No,45,Credit Card,Fortnightly
3158,23,Male,Belt,Clothing,74,Montana,L,Teal,Winter,4.9,No,Express,Yes,Yes,26,PayPal,Weekly
3159,36,Male,Heels,Clothing,72,Iowa,S,Black,Summer,3.5,Yes,Express,Yes,Yes,46,PayPal,Every 3 Months
3160,54,Male,Shorts,Clothing,50,South Dakota,M,Peach,Summer,4.9,No,Ground,Yes,Yes,49,Apple Pay,Quarterly
3161,21,Male,Sandals,Clothing,81,Indiana,XL,Silver,Winter,2.9,No,Free Shipping,No,No,27,Debit Card,Fortnightly
3162,64,Male,Blouse,Outerwear,27,Minnesota,M,Brown,Spring,4.2,No,Free Shipping,Yes,Yes,40,Apple Pay,Every 3 Months
3163,21,Male,Sandals,Clothing,49,Delaware,S,Brown,Spring,3.0,No,Express,Yes,Yes,4,Venmo,Annually
3164,37,Male,Belt,Clothing,96,Oklahoma,XL,Yellow,Fall,3.1,No,2-Day Shipping,No,No,9,Cash,Quarterly
3165,27,Male,Coat,Footwear,99,Maryland,XL,Blue,Winter,4.4,No,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly
3166,41,Male,Hat,Clothing,85,Colorado,XL,Beige,Fall,3.4,Yes,Standard,Yes,Yes,43,Venmo,Monthly
3167,52,Female,Hat,Clothing,64,North Carolina,XL,Black,Summer,2.5,Yes,Standard,Yes,Yes,39,Debit Card,Fortnightly
3168,43,Female,Handbag,Clothing,37,Nevada,L,Green,Winter,3.5,Yes,Standard,Yes,Yes,15,Apple Pay,Annually
3169,54,Male,Hat,Accessories,64,Wyoming,L,Peach,Summer,3.1,Yes,Free Shipping,Yes,Yes,25,PayPal,Every 3 Months
3170,55,Male,Jeans,Accessories,38,Pennsylvania,L,Yellow,Winter,4.2,No,Express,Yes,Yes,18,Credit Card,Weekly
3171,38,Male,Tie,Outerwear,96,New Jersey,XL,Red,Winter,3.0,No,Ground,No,No,30,Debit Card,Monthly
3172,57,Female,T-Shirt,Clothing,87,Virginia,S,Orange,Summer,4.6,No,Ground,Yes,Yes,37,Debit Card,Quarterly
3173,56,Male,Sunglasses,Clothing,69,Texas,M,Blue,Winter,3.2,No,Next Day Air,No,No,16,Venmo,Fortnightly
3174,38,Male,Boots,Footwear,44,Kentucky,XL,Blue,Winter,3.5,No,Express,Yes,Yes,12,PayPal,Annually
3175,27,Male,Sunglasses,Outerwear,57,Florida,S,Black,Fall,3.2,No,Express,Yes,Yes,17,Cash,Fortnightly
3176,55,Male,Jeans,Accessories,55,Nevada,M,Burgundy,Summer,4.1,No,Standard,Yes,Yes,25,Cash,Monthly
3177,63,Female,Tie,Clothing,87,Connecticut,XL,Burgundy,Spring,2.8,No,Express,Yes,Yes,15,Apple Pay,Every 3 Months
3178,21,Female,Jeans,Clothing,75,Virginia,M,Olive,Spring,3.7,No,Ground,No,No,25,Apple Pay,Weekly
3179,62,Male,Tie,Footwear,58,Nevada,L,Mint,Winter,3.3,No,Standard,No,No,21,Cash,Weekly
3180,37,Male,Backpack,Outerwear,82,Kentucky,L,Brown,Fall,4.7,No,Express,No,No,19,Debit Card,Every 3 Months
3181,34,Male,Sandals,Outerwear,26,South Carolina,L,Green,Winter,2.7,No,Next Day Air,No,No,24,Apple Pay,Bi-Weekly
3182,24,Male,Scarf,Footwear,77,West Virginia,S,Navy,Fall,4.6,Yes,2-Day Shipping,Yes,Yes,7,Credit Card,Monthly
3183,21,Male,Jacket,Accessories,99,Utah,L,Burgundy,Winter,2.9,No,2-Day Shipping,No,No,12,PayPal,Quarterly
3184,46,Male,Backpack,Footwear,78,Utah,S,Orange,Spring,2.7,No,Free Shipping,No,No,49,Credit Card,Fortnightly
3185,31,Male,Wallet,Accessories,67,California,L,Burgundy,Summer,3.0,No,Next Day Air,No,No,39,Cash,Quarterly
3186,20,Male,Dress,Accessories,24,California,L,Olive,Fall,2.8,Yes,Ground,No,No,11,Credit Card,Annually
3187,41,Female,Skirt,Outerwear,55,Indiana,L,White,Winter,3.8,No,Express,Yes,Yes,33,Debit Card,Quarterly
3188,54,Male,Loafers,Clothing,44,Colorado,S,Yellow,Winter,5.0,No,Next Day Air,Yes,Yes,49,Venmo,Bi-Weekly
3189,33,Female,Shorts,Clothing,64,Connecticut,M,Peach,Fall,2.6,No,Express,No,No,25,Credit Card,Monthly
3190,69,Female,Gloves,Footwear,38,Kentucky,S,Charcoal,Fall,3.7,No,Next Day Air,Yes,Yes,39,Apple Pay,Bi-Weekly
3191,21,Male,Hat,Footwear,26,Florida,XL,Black,Spring,3.5,No,Next Day Air,No,No,34,Credit Card,Weekly
3192,41,Female,Gloves,Accessories,77,New Mexico,XL,Gold,Fall,3.3,Yes,2-Day Shipping,Yes,Yes,11,Credit Card,Bi-Weekly
3193,51,Male,Handbag,Clothing,100,Michigan,S,Silver,Winter,3.3,No,Next Day Air,No,No,16,Apple Pay,Monthly
